912	11
912	13
912	12
912	21
909	6
904	6
904	8
904	7
895	16
884	8
884	8
890	8
890	7
892	8
895	7
890	21
890	7
890	7
887	7
884	7
884	6
878	8
890	7
892	7
890	7
890	7
898	15
904	6
909	11
901	24
904	6
904	11
909	8
904	40
907	7
904	10
912	5
904	21
904	11
904	15
904	14
904	13
909	-8
915	-8
918	-8
918	-5
921	-8
926	-9
918	-7
918	-7
921	-7
921	-7
921	-8
918	-7
921	-9
915	-8
926	-8
938	-8
935	-7
935	-8
935	-8
921	-7
912	-7
909	-7
918	-7
915	-8
918	-8
918	-9
918	-8
915	-9
915	-8
915	-7
915	-8
918	-8
915	-8
918	-8
921	-8
912	-8
915	-9
915	-9
909	-8
912	-8
915	-9
907	-8
918	-8
909	-8
909	-8
909	-8
907	-3
912	18
909	14
912	14
909	11
915	13
915	14
909	11
904	14
909	12
904	13
904	14
909	12
909	13
912	13
912	20
904	7
904	7
904	8
909	6
898	8
884	8
887	6
890	7
895	8
892	9
892	7
895	9
890	31
890	6
890	9
884	8
881	7
887	7
898	7
890	7
895	7
898	8
898	20
904	20
898	16
904	20
907	20
901	10
909	6
901	5
904	8
904	6
909	17
904	22
912	10
904	11
912	10
912	11
915	-8
915	-7
918	-8
921	-6
918	-9
921	-7
921	-8
921	-7
921	-8
918	-8
923	-8
918	-8
921	-7
915	-8
921	-9
938	-8
938	-6
935	-8
938	-8
926	-8
921	-9
909	-5
918	-8
918	-6
915	-7
918	-8
915	-7
915	-8
915	-8
915	-8
918	-8
918	-8
923	-7
918	-7
915	-7
915	-9
918	-8
918	-9
912	-9
915	-8
912	-8
912	-8
915	-7
909	-9
909	-8
912	-9
912	11
912	13
912	15
912	14
912	12
912	12
915	13
912	13
904	13
909	13
915	11
909	14
909	13
904	13
909	14
909	22
904	6
912	7
904	7
904	6
895	7
881	7
887	7
881	6
890	18
890	13
895	8
890	8
895	6
890	7
884	7
887	8
887	7
887	16
884	8
884	9
884	7
895	6
898	19
904	12
904	6
901	18
904	49
904	23
904	6
904	5
904	9
904	7
904	5
904	18
909	13
904	18
907	11
909	11
915	-7
921	-8
918	-7
918	-8
923	-7
926	-8
918	-9
921	-8
921	-8
918	-9
923	-7
918	-8
918	-8
923	-8
921	-7
938	-8
943	-8
938	-8
943	-6
921	8
915	0
918	-8
915	-8
915	-8
915	-8
918	-8
918	-8
918	-9
915	-8
915	-8
915	-8
918	-7
918	-7
915	-7
918	-7
915	-8
915	-8
912	-8
912	-9
912	-8
907	-8
912	-8
912	-8
918	-8
912	-8
915	-9
912	14
909	14
915	10
912	10
904	13
904	13
915	12
912	13
909	11
912	13
912	13
915	12
915	11
907	11
912	14
904	24
904	7
904	6
904	8
901	7
901	7
884	7
890	7
887	7
890	7
890	8
890	7
892	7
890	8
884	7
890	7
884	8
884	7
887	7
884	7
895	8
890	7
895	7
904	21
898	6
904	6
904	18
904	16
