839	18
836	34
839	57
836	5
836	6
830	8
825	8
828	6
825	7
825	7
830	7
828	6
830	6
828	6
828	6
830	5
825	7
825	6
830	6
828	5
828	5
830	5
836	6
836	16
836	6
839	7
836	25
836	5
836	20
836	17
836	6
836	7
839	14
836	31
830	27
830	9
830	-3
830	3
830	-6
830	-8
845	-8
847	-9
845	-8
845	-9
847	-8
845	-8
842	-9
847	-8
842	-8
845	-8
845	-8
847	-8
842	-7
856	-9
861	-8
859	-8
859	-9
847	-9
845	-7
847	-7
845	-8
845	-8
842	-8
845	-8
845	-8
842	-8
836	-7
842	-8
845	-8
845	-9
847	-9
842	-8
847	-8
842	-7
845	-8
842	-8
842	-8
839	-8
847	-9
842	-8
845	-8
842	-8
845	-8
839	-7
836	-8
842	-8
842	1
845	9
842	19
842	19
845	19
842	19
842	16
845	19
845	23
845	20
847	23
847	19
845	23
845	23
839	28
845	50
836	5
839	5
836	5
830	6
828	6
830	6
828	6
830	8
830	8
830	7
830	13
830	7
830	6
830	5
828	8
830	6
830	6
830	6
830	5
830	6
836	16
842	5
839	4
845	28
842	14
842	8
836	17
839	5
836	13
842	26
836	22
836	4
836	-3
830	-9
830	-5
830	-13
836	-15
836	-8
842	-8
845	-8
847	-8
847	-9
845	-8
847	-8
847	-9
847	-9
845	-8
845	-8
847	-8
847	-8
847	-8
847	-9
859	-9
856	-9
859	-8
847	-8
847	-8
842	-8
847	-8
845	-8
847	-9
845	-8
842	-8
845	-9
839	-8
845	-8
845	-8
847	-8
847	-7
847	-8
842	-9
847	-9
842	-8
842	-8
839	-8
842	-8
839	-9
842	-8
839	-8
839	-8
842	-7
842	-8
836	-8
839	30
839	19
842	20
842	25
842	25
842	25
842	18
845	23
845	17
845	24
842	21
842	23
842	20
845	21
842	22
842	21
842	39
839	6
836	6
836	6
825	8
825	8
828	13
828	6
830	8
830	6
828	9
828	5
828	5
828	7
828	5
828	6
830	6
830	8
830	5
830	6
830	7
830	16
836	11
836	11
833	15
836	7
842	6
836	6
842	5
842	14
836	9
836	23
836	29
836	29
833	7
830	4
828	5
828	-2
830	-7
847	-9
847	-8
847	-8
847	-8
847	-8
847	-8
847	-8
847	-8
847	-7
847	-7
847	-8
845	-8
847	-8
856	-10
861	-9
864	-8
864	-8
847	-9
847	9
845	-9
839	-8
845	-7
845	-7
842	-7
842	-9
845	-9
845	-8
845	-8
842	-8
842	-9
839	-9
842	-8
847	-8
845	-8
836	-7
845	-9
833	-8
839	-8
845	-8
845	-8
847	-9
836	-9
845	-8
845	-8
842	-8
839	-9
839	-7
842	18
845	16
842	15
839	15
842	16
839	16
836	23
842	22
842	20
842	23
845	21
842	20
847	22
839	27
847	44
842	5
836	7
836	7
830	7
825	5
822	49
830	6
828	36
830	6
825	6
830	9
830	51
828	6
825	6
830	14
828	6
830	5
828	6
828	6
836	6
839	8
836	5
836	11
842	59
836	29
836	11
836	6
842	13
836	14
836	19
836	9
836	20
830	13
828	-5
836	-10
828	-14
830	-15
830	-8
845	-8
847	-8
847	-9
847	-9
847	-8
847	-7
845	-8
847	-8
845	-8
845	-9
847	-8
847	-9
842	-9
847	-8
859	-11
859	-9
861	-9
856	-9
845	-9
847	-8
842	-8
839	-7
845	-8
839	-8
845	-8
847	-9
842	-8
845	-8
845	-8
847	-8
847	-7
847	-7
847	-9
845	-7
845	-8
842	-8
845	-7
842	-8
839	-8
842	-8
836	-8
842	-8
842	-9
842	-9
845	-8
842	1
845	26
842	31
847	21
842	18
845	21
842	20
839	19
847	18
845	21
842	21
847	22
845	21
842	24
839	17
842	23
842	33
842	5
836	6
836	6
828	6
825	6
825	8
825	5
830	6
830	10
828	6
830	34
828	6
825	5
825	13
830	5
828	5
830	6
828	6
830	5
830	6
830	27
836	22
836	26
830	14
836	18
839	9
839	6
839	5
836	17
842	23
845	6
839	26
836	20
830	2
836	-1
830	-9
830	-2
836	-8
847	-8
847	-8
847	-9
845	-8
847	-8
845	-9
842	-8
847	-8
847	-8
847	-9
847	-8
845	-8
847	-8
856	-8
859	-8
859	-8
859	-8
847	-8
847	-7
839	-9
842	-7
845	-8
842	-8
842	-8
839	-8
845	-9
845	-8
847	-9
845	-8
847	-8
845	-9
845	-9
842	-9
839	-9
842	-8
836	-8
842	-8
836	-8
839	-8
842	-8
842	-8
839	-8
842	-8
839	-8
839	-8
836	-7
839	-8
845	16
842	16
842	18
842	16
845	17
842	17
839	22
845	21
839	21
842	21
836	19
845	21
842	20
847	25
845	53
845	5
842	5
836	4
822	58
825	16
825	24
828	7
828	6
830	8
828	7
830	6
828	6
825	5
828	7
828	7
825	3
830	8
830	5
830	5
830	5
830	6
830	5
836	4
830	7
836	13
828	13
839	22
836	11
836	9
839	8
836	8
836	14
833	2
830	-10
830	-3
830	-18
825	-10
830	-8
845	-9
847	-9
847	-8
845	-8
845	-8
845	-8
845	-8
842	-9
847	-9
845	-8
845	-9
845	-9
847	-8
847	-8
864	-9
859	-9
861	-9
847	-9
845	-8
839	-8
845	-8
845	-7
845	-8
845	-8
842	-9
842	-8
845	-7
842	-8
845	-7
847	-8
847	-7
847	-8
847	-8
847	-9
842	-8
842	-8
842	-8
842	-8
839	-9
842	-9
847	-7
842	-8
836	-8
845	-7
839	-8
839	-8
836	18
839	18
842	18
842	20
836	18
842	17
842	17
842	19
839	20
842	17
842	21
845	22
836	23
842	19
839	21
845	30
839	7
836	5
830	6
822	6
828	7
828	7
822	11
825	6
828	9
828	6
828	15
828	6
825	6
825	5
828	6
828	5
830	4
828	6
822	7
828	6
830	5
830	19
833	27
839	6
830	14
833	24
836	6
836	7
836	17
836	6
833	23
830	29
830	29
830	11
830	-2
830	-1
828	1
828	-9
847	-9
847	-8
845	-8
845	-8
847	-8
842	-8
845	-9
842	-8
842	-8
842	-7
845	-8
847	-8
847	-9
856	-9
856	-9
856	-8
856	-8
847	-9
842	-8
845	-8
845	-8
842	-8
845	-8
845	-8
845	-8
836	-8
845	-7
842	-8
842	-9
845	-8
842	-9
842	-8
845	-9
836	-8
839	-8
842	-8
836	-8
842	-8
842	-8
839	-8
842	-8
839	-8
836	-8
842	-8
836	-8
847	-9
842	-1
836	16
836	14
842	13
842	12
836	20
839	14
842	22
842	21
842	19
845	24
842	21
842	18
842	20
842	30
839	48
839	6
836	6
836	6
830	18
825	8
830	6
836	9
822	7
828	6
830	7
828	7
828	6
822	5
822	6
828	5
830	6
828	5
830	7
828	5
830	5
828	10
830	5
830	78
836	6
830	20
836	19
833	25
839	5
830	6
830	7
842	14
842	13
830	-5
830	-10
830	-14
830	-10
830	-8
830	-9
836	-9
842	-9
847	-9
845	-7
845	-8
845	-8
845	-8
847	-8
842	-8
845	-8
842	-9
842	-8
847	-9
847	-11
847	-8
856	-8
856	-9
845	-8
839	-8
842	-9
839	-8
842	-8
845	-8
839	-8
839	-7
842	-7
836	-7
839	-8
842	-8
842	-9
845	-9
847	-8
842	-8
839	-8
839	-7
839	-8
839	-8
836	-8
845	-8
839	-8
845	-8
839	-8
839	-7
836	-8
836	5
836	23
836	23
836	19
830	25
839	26
836	24
839	22
842	17
839	21
842	20
836	19
836	20
842	20
839	16
833	19
836	21
836	33
836	6
830	5
830	6
825	6
819	7
830	6
825	6
822	11
828	7
828	7
822	6
819	6
822	6
825	7
822	6
816	6
822	6
828	11
830	6
822	6
830	59
833	9
836	5
830	17
836	6
830	13
836	8
842	26
830	6
830	7
836	6
839	25
836	17
830	2
830	-8
830	-5
825	-1
828	-8
847	-8
847	-9
842	-8
845	-8
845	-8
847	-8
836	-9
839	-7
845	-9
845	-8
836	-8
845	-7
845	-8
847	-10
859	-8
859	-8
