group,subject,task,task_number,frequency,tap,DT,period,relphase
French,FR03,syncslow,2,2.8,4,100,0.346000000000004,0.770015434959416
French,FR03,syncslow,2,2.8,5,100,0.349999999999994,0.639563605093223
French,FR03,syncslow,2,2.8,6,100,0.310000000000002,-0.196788801567184
French,FR03,syncslow,2,2.8,7,100,0.391999999999996,0.408090423086734
French,FR03,syncslow,2,2.8,8,100,0.302000000000007,-0.562883342188469
French,FR03,syncslow,2,2.8,9,100,0.355999999999995,-0.596727096212685
French,FR03,syncslow,2,2.8,10,100,0.372,-0.341057064799421
French,FR03,syncslow,2,2.8,11,100,0.378,0.031626771680485
French,FR03,syncslow,2,2.8,12,100,0.347999999999999,-0.137049343948601
French,FR03,syncslow,2,2.8,13,100,0.378,0.225027341723252
French,FR03,syncslow,2,2.8,14,100,0.320000000000007,-0.432474422374288
French,FR03,syncslow,2,2.8,15,100,0.343999999999994,-0.671190376773708
French,FR03,syncslow,2,3.1,1,44.4444444444444,NaN,-0.24930183487877
French,FR03,syncslow,2,3.1,2,44.4444444444444,0.322000000000003,-0.264719083573797
French,FR03,syncslow,2,3.1,3,44.4444444444444,0.316000000000003,-0.397078625360695
French,FR03,syncslow,2,3.1,4,44.4444444444444,0.321999999999989,-0.412650336159397
French,FR03,syncslow,2,3.1,5,44.4444444444444,0.306000000000012,-0.746517066199472
French,FR03,syncslow,2,3.1,6,44.4444444444444,0.311999999999998,-0.957660214105418
French,FR03,syncslow,2,3.1,7,44.4444444444444,0.335999999999999,-0.700726985930833
French,FR03,syncslow,2,3.1,8,44.4444444444444,0.334000000000003,-0.482723034752315
French,FR03,syncslow,2,3.1,9,44.4444444444444,0.313999999999993,-0.650521975386869
French,FR03,syncslow,2,3.1,10,44.4444444444444,0.341999999999999,-0.280117239701056
French,FR03,syncslow,2,3.1,11,44.4444444444444,0.320000000000007,-0.331103999448323
French,FR03,syncslow,2,3.1,12,44.4444444444444,0.335999999999999,-0.07781034436145
French,FR03,syncslow,2,3.1,13,44.4444444444444,0.334000000000003,0.132523759580684
French,FR03,syncslow,2,3.1,14,44.4444444444444,0.309999999999988,-0.109137213772377
French,FR03,syncslow,2,3.1,15,44.4444444444444,0.342000000000013,0.285793221711584
French,FR03,syncslow,2,3.4,1,100,NaN,0.829209489518837
French,FR03,syncslow,2,3.4,2,100,0.296000000000006,0.870767528984233
French,FR03,syncslow,2,3.4,3,100,0.271999999999991,0.392432483544134
French,FR03,syncslow,2,3.4,4,100,0.290000000000006,0.294524311274119
French,FR03,syncslow,2,3.4,5,100,0.286000000000001,0.115326990682611
French,FR03,syncslow,2,3.4,6,100,0.280000000000001,-0.187940281111965
French,FR03,syncslow,2,3.4,7,100,0.313999999999993,0.221659183157028
French,FR03,syncslow,2,3.4,8,100,0.284000000000006,-0.00852535319832359
French,FR03,syncslow,2,3.4,9,100,0.301999999999992,0.166470262894086
French,FR03,syncslow,2,3.4,10,100,0.287999999999997,0.0298589933129199
French,FR03,syncslow,2,3.4,11,100,0.284000000000006,-0.196216241772218
French,FR03,syncslow,2,3.4,12,100,0.314000000000007,0.188967979163461
French,FR03,syncslow,2,3.4,13,100,0.279999999999987,-0.0815998091844161
French,FR03,syncslow,2,3.4,14,100,0.298000000000002,-0.0127880297976377
French,FR03,syncslow,2,3.4,15,100,0.274000000000001,-0.456106396111413
French,FR03,syncslow,2,3.7,1,100,NaN,0.250955626174413
French,FR03,syncslow,2,3.7,2,100,0.287999999999997,0.659920350310372
French,FR03,syncslow,2,3.7,3,100,0.275999999999996,0.789461568529391
French,FR03,syncslow,2,3.7,4,100,0.268000000000001,0.730170313269391
French,FR03,syncslow,2,3.7,5,100,0.262,0.538691423232014
French,FR03,syncslow,2,3.7,6,100,0.281999999999996,0.804582574494434
French,FR03,syncslow,2,3.7,7,100,0.248000000000005,0.287921277934307
French,FR03,syncslow,2,3.7,8,100,0.281999999999996,0.553031842865536
French,FR03,syncslow,2,3.7,9,100,0.25800000000001,0.264701820036597
French,FR03,syncslow,2,3.7,10,100,0.301999999999992,0.995263993883353
French,FR03,syncslow,2,3.7,11,100,0.25200000000001,0.571198664289203
French,FR03,syncslow,2,3.7,12,100,0.263999999999996,0.418568969390213
French,FR03,syncslow,2,3.7,13,100,0.275999999999996,0.552623097970574
French,FR03,syncslow,2,3.7,14,100,0.281999999999996,0.818534873473952
French,FR03,syncslow,2,3.7,15,100,0.26400000000001,0.727685199314198
French,FR03,syncslow,2,4,1,100,NaN,1.1209202588009
French,FR03,syncslow,2,4,2,100,0.238,0.817365686408873
French,FR03,syncslow,2,4,3,100,0.248000000000005,0.754585905586068
French,FR03,syncslow,2,4,4,100,0.25,0.757191525446401
French,FR03,syncslow,2,4,5,100,0.254000000000005,0.844460105285111
French,FR03,syncslow,2,4,6,100,0.259999999999991,1.0949115883014
French,FR03,syncslow,2,4,7,100,0.262,1.39124087137373
French,FR03,syncslow,2,4,8,100,0.218000000000004,0.582613505701759
French,FR03,syncslow,2,4,9,100,0.239999999999995,0.326464464401601
French,FR03,syncslow,2,4,10,100,0.25,0.321185191421287
French,FR03,syncslow,2,4,11,100,0.25,0.311396873737098
French,FR03,syncslow,2,4,12,100,0.256,0.457050250162385
French,FR03,syncslow,2,4,13,100,0.268000000000001,0.90261241443922
French,FR03,syncslow,2,4,14,100,0.238,0.58857700635699
French,FR03,syncslow,3,1,1,100,NaN,0.381941278420832
French,FR03,syncslow,3,1,2,100,0.878,-0.385710435773671
French,FR03,syncslow,3,1,3,100,1.008,-0.337900209442477
French,FR03,syncslow,3,1,4,100,1.012,-0.263841014698603
French,FR03,syncslow,3,1,5,100,1.004,-0.241177844657829
French,FR03,syncslow,3,1,6,100,1.078,0.247557501102879
French,FR03,syncslow,3,1,7,100,0.956,-0.0289026524130254
French,FR03,syncslow,3,1,8,100,1.004,-0.00753530118790735
French,FR03,syncslow,3,1,9,100,1.082,0.505413907942792
French,FR03,syncslow,3,1,10,100,0.946,0.154566358556615
French,FR03,syncslow,3,1,11,100,0.92,-0.348088466017742
French,FR03,syncslow,3,1,12,100,0.986000000000001,-0.432542674738794
French,FR03,syncslow,3,1,13,100,1.078,0.0478000083429073
French,FR03,syncslow,3,1,14,100,1.014,0.141801465890016
French,FR03,syncslow,3,1,15,100,0.974,-0.0301171254987604
French,FR03,syncslow,3,1,16,100,1.022,0.109371172814063
French,FR03,syncslow,3,1,17,100,1.03,0.300396336950566
French,FR03,syncslow,3,1,18,100,0.978000000000002,0.163297498987074
French,FR03,syncslow,3,1,19,100,1.026,0.324082728758967
French,FR03,syncslow,3,1,20,100,0.974,0.205845384478597
French,FR03,syncslow,3,1.3,1,100,NaN,1.74714352356604
French,FR03,syncslow,3,1.3,2,100,0.504000000000001,-0.421273858953313
French,FR03,syncslow,3,1.3,3,100,0.824000000000002,0.0261051583783356
French,FR03,syncslow,3,1.3,4,100,0.777999999999999,0.0898998938332092
French,FR03,syncslow,3,1.3,5,100,0.727999999999998,-0.243546985111813
French,FR03,syncslow,3,1.3,6,100,0.75,-0.406367049737078
French,FR03,syncslow,3,1.3,7,100,0.818000000000001,-0.00653647366157983
French,FR03,syncslow,3,1.3,8,100,0.718,-0.429326509687787
French,FR03,syncslow,3,1.3,9,100,0.808,-0.112724853404966
French,FR03,syncslow,3,1.3,10,100,0.759999999999998,-0.191042796502101
French,FR03,syncslow,3,1.3,11,100,0.774000000000001,-0.151933498067519
French,FR03,syncslow,3,1.3,12,100,0.701999999999998,-0.702305610108496
French,FR03,syncslow,3,1.3,13,100,0.82,-0.290646305789512
French,FR03,syncslow,3,1.3,14,100,0.736000000000004,-0.563477756947446
French,FR03,syncslow,3,1.3,15,100,0.815999999999995,-0.184511418843924
French,FR03,syncslow,3,1.6,1,77.7777777777778,NaN,0.687191997139536
French,FR03,syncslow,3,1.6,2,77.7777777777778,0.596000000000004,0.39194534065901
French,FR03,syncslow,3,1.6,3,77.7777777777778,0.600000000000001,0.13868835131014
French,FR03,syncslow,3,1.6,4,77.7777777777778,0.647999999999996,0.367825627387672
French,FR03,syncslow,3,1.6,5,77.7777777777778,0.582000000000001,-0.0663292114961251
French,FR03,syncslow,3,1.6,6,77.7777777777778,0.590000000000003,-0.421959998243537
French,FR03,syncslow,3,1.6,7,77.7777777777778,0.631999999999998,-0.355651998519555
French,FR03,syncslow,3,1.6,8,77.7777777777778,0.589999999999996,-0.707737993000702
French,FR03,syncslow,3,1.6,9,77.7777777777778,0.656000000000006,-0.399857331668919
French,FR03,syncslow,3,1.6,10,77.7777777777778,0.619999999999997,-0.457835170992956
French,FR03,syncslow,3,1.6,11,77.7777777777778,0.642000000000003,-0.285599332144503
French,FR03,syncslow,3,1.6,12,77.7777777777778,0.649999999999999,-0.0341805280710474
French,FR03,syncslow,3,1.6,13,77.7777777777778,0.591999999999999,-0.367825627387672
French,FR03,syncslow,3,1.6,14,77.7777777777778,0.667999999999999,0.0582893070723696
French,FR03,syncslow,3,1.6,15,77.7777777777778,0.625999999999998,0.0787785391857483
French,FR03,syncslow,3,1.9,1,88.8888888888889,NaN,0.766009298748434
French,FR03,syncslow,3,1.9,2,88.8888888888889,0.481999999999999,0.233770751747727
French,FR03,syncslow,3,1.9,3,88.8888888888889,0.521999999999998,0.176587813418656
French,FR03,syncslow,3,1.9,4,88.8888888888889,0.530000000000001,0.217155284068875
French,FR03,syncslow,3,1.9,5,88.8888888888889,0.543999999999997,0.424604018480565
French,FR03,syncslow,3,1.9,6,88.8888888888889,0.5,0.104998159329931
French,FR03,syncslow,3,1.9,7,88.8888888888889,0.506,-0.140792986374336
French,FR03,syncslow,3,1.9,8,88.8888888888889,0.490000000000002,-0.575322058902096
French,FR03,syncslow,3,1.9,9,88.8888888888889,0.542000000000002,-0.395828751799558
French,FR03,syncslow,3,1.9,10,88.8888888888889,0.518000000000001,-0.496543519716269
French,FR03,syncslow,3,1.9,11,88.8888888888889,0.507999999999996,-0.718282862689367
French,FR03,syncslow,3,1.9,12,88.8888888888889,0.5,-1.03765588785999
French,FR03,syncslow,3,1.9,13,88.8888888888889,0.518000000000001,-1.14066182181237
French,FR03,syncslow,3,1.9,14,88.8888888888889,0.530000000000001,-1.10009435116208
French,FR03,syncslow,3,1.9,15,88.8888888888889,0.515999999999998,-1.22848915459283
French,FR03,syncslow,3,2.2,1,100,NaN,-1.2765310518544
French,FR03,syncslow,3,2.2,2,100,0.480000000000004,-0.933091666883408
French,FR03,syncslow,3,2.2,3,100,0.436,-1.1936394251106
French,FR03,syncslow,3,2.2,4,100,0.455999999999996,-1.17481467468163
French,FR03,syncslow,3,2.2,5,100,0.456000000000003,-1.15771972018828
French,FR03,syncslow,3,2.2,6,100,0.473999999999997,-0.899568910909382
French,FR03,syncslow,3,2.2,7,100,0.466000000000001,-0.746024640694175
French,FR03,syncslow,3,2.2,8,100,0.436,-0.998780227165081
French,FR03,syncslow,3,2.2,9,100,0.445999999999998,-1.12130691635824
French,FR03,syncslow,3,2.2,10,100,0.462000000000003,-1.02464252701695
French,FR03,syncslow,3,2.2,11,100,0.439999999999998,-1.22733580131444
French,FR03,syncslow,3,2.2,12,100,0.468000000000004,-1.04673724458069
French,FR03,syncslow,3,2.2,13,100,0.445999999999998,-1.16877193708752
French,FR03,syncslow,3,2.2,14,100,0.426000000000002,-1.56872494702328
French,FR03,syncslow,3,2.5,1,100,NaN,-0.6876649586568
French,FR03,syncslow,3,2.5,2,100,0.409999999999997,-0.533803849185759
French,FR03,syncslow,3,2.5,3,100,0.418000000000006,-0.254341834023728
French,FR03,syncslow,3,2.5,4,100,0.413999999999994,-0.0376802717072486
French,FR03,syncslow,3,2.5,5,100,0.382000000000005,-0.326399236736513
French,FR03,syncslow,3,2.5,6,100,0.43,0.141371669411546
French,FR03,syncslow,3,2.5,7,100,0.361999999999995,-0.455530934770575
French,FR03,syncslow,3,2.5,8,100,0.390000000000001,-0.618275477279921
French,FR03,syncslow,3,2.5,9,100,0.411999999999999,-0.433323124633175
French,FR03,syncslow,3,2.5,10,100,0.424000000000007,-0.0596604302030777
French,FR03,syncslow,3,2.5,11,100,0.378,-0.408202943494867
French,FR03,syncslow,3,2.5,12,100,0.408000000000001,-0.288737786343908
French,FR03,syncslow,3,2.5,13,100,0.391999999999996,-0.414690230273788
French,FR03,syncslow,3,2.5,14,100,0.415999999999997,-0.175578032535991
French,FR03,syncslow,3,2.5,15,100,0.390000000000001,-0.330032244749317
French,FR03,syncslow,3,2.8,1,88.8888888888889,NaN,0.200302887309329
French,FR03,syncslow,3,2.8,2,88.8888888888889,0.378,0.559992412467299
French,FR03,syncslow,3,2.8,3,88.8888888888889,0.366,0.720387577165379
French,FR03,syncslow,3,2.8,4,88.8888888888889,0.373999999999995,1.00910698554009
French,FR03,syncslow,3,2.8,5,88.8888888888889,0.334000000000003,0.597728876452312
French,FR03,syncslow,3,2.8,6,88.8888888888889,0.346000000000004,0.39686972594254
French,FR03,syncslow,3,2.8,7,88.8888888888889,0.367999999999995,0.576955425743147
French,FR03,syncslow,3,2.8,8,88.8888888888889,0.320000000000007,-0.0773964595509931
French,FR03,syncslow,3,2.8,9,88.8888888888889,0.414000000000001,0.911677868100572
French,FR03,syncslow,3,2.8,10,88.8888888888889,0.305999999999997,0.0140720835546819
French,FR03,syncslow,3,2.8,11,88.8888888888889,0.423999999999992,1.18776098088738
French,FR03,syncslow,3,2.8,12,88.8888888888889,0.340000000000003,0.879013053606503
French,FR03,syncslow,3,2.8,13,88.8888888888889,0.356000000000009,0.853922835371844
French,FR03,syncslow,3,2.8,14,88.8888888888889,0.375999999999991,1.17787749183265
French,FR03,syncslow,3,2.8,15,88.8888888888889,0.356000000000009,1.27688028547398
French,FR03,syncslow,3,3.1,1,100,NaN,1.61267124437206
French,FR03,syncslow,3,3.1,2,100,0.335999999999999,1.87133878189052
French,FR03,syncslow,3,3.1,3,100,0.294000000000011,1.30802370707083
French,FR03,syncslow,3,3.1,4,100,0.311999999999998,1.09239103367728
French,FR03,syncslow,3,3.1,5,100,0.340000000000003,1.40668327772681
French,FR03,syncslow,3,3.1,6,100,0.315999999999988,1.29325326843352
French,FR03,syncslow,3,3.1,7,100,0.312000000000012,1.08680018642486
French,FR03,syncslow,3,3.1,8,100,0.329999999999998,1.2301651530787
French,FR03,syncslow,3,3.1,9,100,0.310000000000002,0.980410338953281
French,FR03,syncslow,3,3.1,10,100,0.323999999999998,1.00048241880123
French,FR03,syncslow,3,3.1,11,100,0.322000000000003,0.983691759106762
French,FR03,syncslow,3,3.1,12,100,0.319999999999993,0.923768559430169
French,FR03,syncslow,3,3.1,13,100,0.304000000000002,0.564124996619778
French,FR03,syncslow,3,3.1,14,100,0.347999999999999,1.05174211589497
French,FR03,syncslow,3,3.1,15,100,0.313999999999993,0.968284497440447
French,FR03,syncslow,3,3.4,1,100,NaN,1.68177650205755
French,FR03,syncslow,3,3.4,2,100,0.293999999999997,1.67437704990762
French,FR03,syncslow,3,3.4,3,100,0.294000000000011,1.66670655027642
French,FR03,syncslow,3,3.4,4,100,0.280000000000001,1.34579036647029
French,FR03,syncslow,3,3.4,5,100,0.301999999999992,1.49027019931053
French,FR03,syncslow,3,3.4,6,100,0.269999999999996,0.998821577363955
French,FR03,syncslow,3,3.4,7,100,0.306000000000012,1.24470156695839
French,FR03,syncslow,3,3.4,8,100,0.277999999999992,0.889049349587335
French,FR03,syncslow,3,3.4,9,100,0.323999999999998,1.52707422944335
French,FR03,syncslow,3,3.4,10,100,0.25800000000001,0.746981948883647
French,FR03,syncslow,3,3.4,11,100,0.291999999999987,0.695287987148632
French,FR03,syncslow,3,3.4,12,100,0.288000000000011,0.555278103285971
French,FR03,syncslow,3,3.4,13,100,0.322000000000003,1.14821796714106
French,FR03,syncslow,3,3.4,14,100,0.293999999999997,1.13890731637289
French,FR03,syncslow,3,3.4,15,100,0.277999999999992,0.855741004086614
French,FR03,syncslow,3,3.7,1,100,NaN,1.68573264338983
French,FR03,syncslow,3,3.7,2,100,0.267999999999986,1.62776821429506
French,FR03,syncslow,3,3.7,3,100,0.262,1.43496249809179
French,FR03,syncslow,3,3.7,4,100,0.262,1.23710384286419
French,FR03,syncslow,3,3.7,5,100,0.240000000000009,0.533653109546496
French,FR03,syncslow,3,3.7,6,100,0.275999999999996,0.655758052044604
French,FR03,syncslow,3,3.7,7,100,0.266000000000005,0.557679169276327
French,FR03,syncslow,3,3.7,8,100,0.281999999999996,0.82722410109324
French,FR03,syncslow,3,3.7,9,100,0.274000000000001,0.910875976484771
French,FR03,syncslow,3,3.7,10,100,0.281999999999996,1.17347725589964
French,FR03,syncslow,3,3.7,11,100,0.260000000000005,0.906947879161553
French,FR03,syncslow,3,3.7,12,100,0.257999999999996,0.646798487503901
French,FR03,syncslow,3,3.7,13,100,0.262,0.420436191558494
French,FR03,syncslow,3,3.7,14,100,0.269999999999996,0.440843873103251
French,FR03,syncslow,3,3.7,15,100,0.282000000000011,0.759616478290098
French,FR03,syncslow,3,4,1,87.5,NaN,1.11322197780829
French,FR03,syncslow,3,4,2,87.5,0.245999999999995,1.00108396807741
French,FR03,syncslow,3,4,3,87.5,0.25,1.00210291980516
French,FR03,syncslow,3,4,4,87.5,0.256,1.13782041620384
French,FR03,syncslow,3,4,5,87.5,0.25,1.13967084330691
French,FR03,syncslow,3,4,6,87.5,0.244,0.963926420619568
French,FR03,syncslow,3,4,7,87.5,0.244,0.832409226649361
French,FR03,syncslow,3,4,8,87.5,0.244,0.669066169619633
French,FR03,syncslow,3,4,9,87.5,0.242000000000004,0.471740749900036
French,FR03,syncslow,3,4,10,87.5,0.254000000000005,0.562973403523408
French,FR03,syncslow,3,4,11,87.5,0.263999999999996,0.913370388104394
French,FR03,syncslow,3,4,12,87.5,0.239999999999995,0.652928928803558
French,FR03,syncslow,3,4,13,87.5,0.263999999999996,0.999483514091683
French,FR03,syncslow,3,4,14,87.5,0.262,1.29581279716394
French,FR03,syncslow,4,1,1,60,NaN,1.31041037300306
French,FR03,syncslow,4,1,2,60,0.93,0.86941896272111
French,FR03,syncslow,4,1,3,60,0.858,-0.0238713299013025
French,FR03,syncslow,4,1,4,60,0.988,-0.10174690321502
French,FR03,syncslow,4,1,5,60,0.974,-0.266353786267154
French,FR03,syncslow,4,1,6,60,1.042,-0.00502453843037109
French,FR03,syncslow,4,1,7,60,1.018,0.106792791663728
French,FR03,syncslow,4,1,8,60,1.028,0.281374152100797
French,FR03,syncslow,4,1,9,60,1.028,0.454720727948622
French,FR03,syncslow,4,1,10,60,0.91,-0.113052114683363
French,FR03,syncslow,4,1,11,60,1.138,0.752424629948134
French,FR03,syncslow,4,1,12,60,0.868,-0.0791364802783452
French,FR03,syncslow,4,1,13,60,0.873999999999999,-0.871931734289668
French,FR03,syncslow,4,1,14,60,1.032,-0.673288149669797
French,FR03,syncslow,4,1,15,60,1.066,-0.260071857345762
French,FR03,syncslow,4,1,16,60,1.058,0.101767248526612
French,FR03,syncslow,4,1,17,60,1.002,0.11307472058512
French,FR03,syncslow,4,1,18,60,1.014,0.199765339700374
French,FR03,syncslow,4,1,19,60,1.022,0.33664407483491
French,FR03,syncslow,4,1,20,60,0.995999999999999,0.309070902932643
French,FR03,syncslow,4,1,21,60,0.923999999999999,-0.16961208087768
French,FR03,syncslow,4,1.3,1,100,NaN,1.59855468184222
French,FR03,syncslow,4,1.3,2,100,0.59,0.132294777718115
French,FR03,syncslow,4,1.3,3,100,0.75,-0.0261323017714745
French,FR03,syncslow,4,1.3,4,100,0.774000000000001,0.00979961316431011
French,FR03,syncslow,4,1.3,5,100,0.75,-0.148627466325279
French,FR03,syncslow,4,1.3,6,100,0.75,-0.308607594349495
French,FR03,syncslow,4,1.3,7,100,0.791999999999998,-0.122527014570589
French,FR03,syncslow,4,1.3,8,100,0.794,0.0751499022699575
French,FR03,syncslow,4,1.3,9,100,0.760000000000002,0
French,FR03,syncslow,4,1.3,10,100,0.757999999999999,-0.097919771020984
French,FR03,syncslow,4,1.3,11,100,0.805999999999997,0.204158607589656
French,FR03,syncslow,4,1.3,12,100,0.716000000000001,-0.231924178221844
French,FR03,syncslow,4,1.3,13,100,0.768000000000001,-0.244926662182165
French,FR03,syncslow,4,1.3,14,100,0.765999999999998,-0.269629538539577
French,FR03,syncslow,4,1.3,15,100,0.794000000000004,-0.0734398282657378
French,FR03,syncslow,4,1.6,1,66.6666666666667,NaN,1.20598566356611
French,FR03,syncslow,4,1.6,2,66.6666666666667,0.527999999999999,0.228406608743103
French,FR03,syncslow,4,1.6,3,66.6666666666667,0.576000000000001,-0.284506477557219
French,FR03,syncslow,4,1.6,4,66.6666666666667,0.602000000000004,-0.503783299164464
French,FR03,syncslow,4,1.6,5,66.6666666666667,0.683999999999997,0.0904489247674638
French,FR03,syncslow,4,1.6,6,66.6666666666667,0.618000000000002,0.0180724409602773
French,FR03,syncslow,4,1.6,7,66.6666666666667,0.663999999999994,0.402123859659485
French,FR03,syncslow,4,1.6,8,66.6666666666667,0.654000000000003,0.693663657912653
French,FR03,syncslow,4,1.6,9,66.6666666666667,0.595999999999997,0.401995221188705
French,FR03,syncslow,4,1.6,10,66.6666666666667,0.554000000000002,-0.31355627252718
French,FR03,syncslow,4,1.6,11,66.6666666666667,0.654000000000003,-0.0381042198647803
French,FR03,syncslow,4,1.6,12,66.6666666666667,0.597999999999999,-0.301979428413
French,FR03,syncslow,4,1.6,13,66.6666666666667,0.640000000000001,-0.150796447372316
French,FR03,syncslow,4,1.6,14,66.6666666666667,0.607999999999997,-0.323606153056946
French,FR03,syncslow,4,1.6,15,66.6666666666667,0.608000000000004,-0.500164047790168
French,FR03,syncslow,4,1.9,1,88.8888888888889,NaN,0.451014820758399
French,FR03,syncslow,4,1.9,2,88.8888888888889,0.479999999999997,-0.104998159330015
French,FR03,syncslow,4,1.9,3,88.8888888888889,0.536000000000001,0.00477264360589835
French,FR03,syncslow,4,1.9,4,88.8888888888889,0.515999999999998,-0.121702411950742
French,FR03,syncslow,4,1.9,5,88.8888888888889,0.528000000000006,-0.102650823787439
French,FR03,syncslow,4,1.9,6,88.8888888888889,0.521999999999998,-0.16446881115147
French,FR03,syncslow,4,1.9,7,88.8888888888889,0.525999999999996,-0.169493220672426
French,FR03,syncslow,4,1.9,8,88.8888888888889,0.514000000000003,-0.317501385203246
French,FR03,syncslow,4,1.9,9,88.8888888888889,0.506,-0.569681824133533
French,FR03,syncslow,4,1.9,10,88.8888888888889,0.503999999999998,-0.837917189521296
French,FR03,syncslow,4,1.9,11,88.8888888888889,0.556000000000004,-0.484607377415418
French,FR03,syncslow,4,1.9,12,88.8888888888889,0.503999999999998,-0.754077689733689
French,FR03,syncslow,4,1.9,13,88.8888888888889,0.603999999999999,0.167042526206859
French,FR03,syncslow,4,1.9,14,88.8888888888889,0.533999999999999,0.255433445238681
French,FR03,syncslow,4,1.9,15,88.8888888888889,0.496000000000002,-0.107425280707862
French,FR03,syncslow,4,2.2,1,100,NaN,0.994262290366921
French,FR03,syncslow,4,2.2,2,100,0.433999999999997,0.70395968951267
French,FR03,syncslow,4,2.2,3,100,0.444000000000003,0.550574141844441
French,FR03,syncslow,4,2.2,4,100,0.449999999999996,0.491607465792448
French,FR03,syncslow,4,2.2,5,100,0.422000000000004,0.0359039160410406
French,FR03,syncslow,4,2.2,6,100,0.475999999999999,0.326040398525616
French,FR03,syncslow,4,2.2,7,100,0.421999999999997,-0.127100494340482
French,FR03,syncslow,4,2.2,8,100,0.469999999999999,0.0856170305593658
French,FR03,syncslow,4,2.2,9,100,0.450000000000003,0.0165783253487204
French,FR03,syncslow,4,2.2,10,100,0.450000000000003,-0.0497349760462589
French,FR03,syncslow,4,2.2,11,100,0.381999999999998,-1.06237432730088
French,FR03,syncslow,4,2.2,12,100,0.466000000000001,-0.901945579101919
French,FR03,syncslow,4,2.2,13,100,0.472000000000001,-0.663133013950281
French,FR03,syncslow,4,2.2,14,100,0.469999999999999,-0.455703549751498
French,FR03,syncslow,4,2.2,15,100,0.443999999999996,-0.602610821366171
French,FR03,syncslow,4,2.5,1,100,NaN,0.251201811381466
French,FR03,syncslow,4,2.5,2,100,0.353999999999999,-0.47414341898258
French,FR03,syncslow,4,2.5,3,100,0.388000000000005,-0.665684800160958
French,FR03,syncslow,4,2.5,4,100,0.401999999999994,-0.637424596380617
French,FR03,syncslow,4,2.5,5,100,0.388000000000005,-0.828965977558894
French,FR03,syncslow,4,2.5,6,100,0.415999999999997,-0.583752481086596
French,FR03,syncslow,4,2.5,7,100,0.405999999999999,-0.492983554836251
French,FR03,syncslow,4,2.5,8,100,0.364000000000004,-1.06132765308679
French,FR03,syncslow,4,2.5,9,100,0.411999999999992,-0.876066317193038
French,FR03,syncslow,4,2.5,10,100,0.414000000000001,-0.659404754876447
French,FR03,syncslow,4,2.5,11,100,0.370000000000005,-1.13354817385892
French,FR03,syncslow,4,2.5,12,100,0.420000000000002,-0.82268593227426
French,FR03,syncslow,4,2.5,13,100,0.394000000000005,-0.922705534620624
French,FR03,syncslow,4,2.5,14,100,0.389999999999986,-1.08330781158273
French,FR03,syncslow,4,2.5,15,100,0.428000000000011,-0.669289027245592
French,FR03,syncslow,4,2.8,1,100,NaN,-0.434419220226697
French,FR03,syncslow,4,2.8,2,100,0.406000000000006,0.42192626573116
French,FR03,syncslow,4,2.8,3,100,0.345999999999989,0.221387401762903
French,FR03,syncslow,4,2.8,4,100,0.359999999999999,0.263703916081965
French,FR03,syncslow,4,2.8,5,100,0.341999999999999,-0.00703210442908508
French,FR03,syncslow,4,2.8,6,100,0.372,0.249221316653292
French,FR03,syncslow,4,2.8,7,100,0.338000000000008,-0.101794622294979
French,FR03,syncslow,4,2.8,8,100,0.388000000000005,0.446538631232211
French,FR03,syncslow,4,2.8,9,100,0.321999999999989,-0.1758026107214
French,FR03,syncslow,4,2.8,10,100,0.358000000000004,-0.165254454078021
French,FR03,syncslow,4,2.8,11,100,0.335999999999999,-0.544683290052018
French,FR03,syncslow,4,2.8,12,100,0.356000000000009,-0.572795975989889
French,FR03,syncslow,4,2.8,13,100,0.36399999999999,-0.45708678787534
French,FR03,syncslow,4,2.8,14,100,0.38600000000001,0.0457342715528384
French,FR03,syncslow,4,2.8,15,100,0.341999999999999,-0.221635315986601
French,FR03,syncslow,4,3.1,1,77.7777777777778,NaN,0.612708132439344
French,FR03,syncslow,4,3.1,2,77.7777777777778,0.316000000000003,0.494708328587685
French,FR03,syncslow,4,3.1,3,77.7777777777778,0.316000000000003,0.365935203763859
French,FR03,syncslow,4,3.1,4,77.7777777777778,0.349999999999994,0.895373370911713
French,FR03,syncslow,4,3.1,5,77.7777777777778,0.325999999999993,0.958253927815317
French,FR03,syncslow,4,3.1,6,77.7777777777778,0.304000000000002,0.595249134364251
French,FR03,syncslow,4,3.1,7,77.7777777777778,0.314000000000007,0.419915849737376
French,FR03,syncslow,4,3.1,8,77.7777777777778,0.313999999999993,0.241511152538815
French,FR03,syncslow,4,3.1,9,77.7777777777778,0.306000000000012,-0.0818021645695497
French,FR03,syncslow,4,3.1,10,77.7777777777778,0.323999999999998,-0.0583939154942361
French,FR03,syncslow,4,3.1,11,77.7777777777778,0.341999999999999,0.319220071368564
French,FR03,syncslow,4,3.1,12,77.7777777777778,0.343999999999994,0.731870407527686
French,FR03,syncslow,4,3.1,13,77.7777777777778,0.328000000000003,0.832570684666533
French,FR03,syncslow,4,3.1,14,77.7777777777778,0.290000000000006,0.189812626419351
French,FR03,syncslow,4,3.1,15,77.7777777777778,0.333999999999989,0.416303944532866
French,FR03,syncslow,4,3.4,1,66.6666666666667,NaN,0.866499060704757
French,FR03,syncslow,4,3.4,2,66.6666666666667,0.305999999999997,1.11331389353281
French,FR03,syncslow,4,3.4,3,66.6666666666667,0.293999999999997,1.10201346652086
