645	-9
650	-8
650	-7
650	-8
650	-8
650	-7
650	-7
647	-7
650	-8
650	-8
650	-8
650	-9
661	-7
678	-8
673	-8
673	-8
673	-7
670	-9
676	-8
656	-8
650	-8
650	-8
650	-7
650	-7
647	-8
645	-9
650	-8
647	-9
653	-7
647	-8
650	-8
645	-7
647	-9
642	-8
647	-9
647	-8
645	-9
645	-8
650	-7
650	-9
647	-8
650	-9
645	-8
647	-8
647	-8
642	13
642	9
650	12
647	12
647	13
647	13
647	13
647	11
642	11
647	13
650	13
650	13
650	11
647	13
647	13
650	18
650	19
647	6
642	6
642	7
628	7
628	7
628	7
630	7
636	8
630	8
628	8
628	6
628	7
628	7
628	7
628	7
636	6
628	7
633	7
639	8
639	18
642	11
642	21
639	11
642	23
642	16
639	7
642	11
642	6
647	9
645	20
636	18
639	11
642	11
628	13
628	11
639	11
639	11
639	-9
645	-8
647	-9
650	-8
650	-8
650	-8
650	-8
645	-8
650	-8
650	-8
650	-8
647	-7
647	-9
667	-8
670	-7
664	-9
673	-7
673	-7
670	-8
667	-7
650	-8
650	-9
650	-7
650	-7
647	-8
650	-8
647	-8
645	-8
642	-8
653	-9
650	-8
650	-7
650	-9
647	-9
642	-8
647	-8
647	-8
645	-8
645	-8
642	-8
650	-9
645	-8
650	-8
647	-9
647	-9
645	0
647	14
642	13
650	11
650	13
645	13
647	12
647	13
647	11
647	12
650	13
647	11
647	11
650	11
647	12
650	13
645	20
647	33
645	18
642	23
639	7
628	8
628	7
628	7
628	7
630	7
636	7
628	8
628	8
628	7
628	6
625	7
628	8
628	7
628	5
628	9
639	20
636	18
642	17
636	18
636	20
639	43
645	16
642	7
642	8
642	15
645	6
642	20
642	21
642	16
630	14
630	11
628	13
630	11
630	11
639	12
639	-8
647	-9
645	-8
647	-8
647	-8
650	-8
647	-8
650	-8
645	-7
647	-7
645	-8
650	-8
664	-6
667	-7
670	-8
676	-7
667	-8
673	-8
670	-7
650	-8
647	-8
650	-9
645	-8
650	-8
645	-8
650	-8
650	-6
642	-8
650	-7
650	-8
647	-7
650	-9
645	-7
647	-7
647	-8
647	-8
642	-9
645	-8
645	-7
645	-8
647	-8
642	-7
647	-8
645	-8
642	-9
645	-8
647	13
645	13
645	11
642	13
647	14
645	12
645	13
647	13
642	12
650	13
647	13
647	13
647	11
650	12
647	21
650	5
642	5
642	6
642	7
628	7
636	8
628	7
628	7
630	7
636	7
628	9
628	8
628	7
628	6
628	7
628	6
630	7
636	6
630	7
630	6
630	21
636	20
633	8
636	22
642	49
642	33
639	18
639	24
639	13
639	18
636	9
645	20
642	17
630	13
636	11
628	13
636	11
639	13
642	-7
639	-8
650	-8
647	-8
650	-9
647	-8
650	-7
650	-8
647	-9
650	-7
650	-7
653	-6
647	-8
667	-7
670	-7
667	-6
667	-8
667	-6
667	-7
670	-8
650	-8
647	-8
642	-8
647	-8
650	-8
642	-8
650	-8
645	-8
650	-8
653	-8
656	-9
650	-8
650	-7
639	-8
642	-8
642	-8
642	-8
647	-9
642	-8
645	-8
647	-9
647	-9
647	-9
645	-9
642	-8
642	-8
645	0
642	11
645	11
642	13
642	13
645	13
645	13
647	13
642	13
650	13
642	11
647	11
650	11
645	13
650	11
650	20
642	21
639	16
642	20
636	7
628	6
628	7
628	7
630	7
630	7
630	9
628	6
628	7
622	7
628	7
628	7
628	6
628	7
630	7
630	4
636	9
636	22
639	21
642	20
642	22
642	8
639	7
650	5
642	12
642	7
642	6
642	17
647	8
642	19
636	11
639	13
630	11
630	11
639	11
639	12
642	-8
650	-8
650	-9
650	-9
653	-8
650	-8
650	-7
650	-9
650	-7
645	-9
647	-8
650	-7
673	-9
667	-7
673	-7
673	-8
667	-9
667	-7
667	-8
650	-8
650	-9
650	-8
650	-9
650	-8
650	-7
647	-8
642	-8
650	-7
650	-9
650	-8
647	-8
642	-9
642	-8
642	-8
647	-8
642	-8
645	-8
645	-8
647	-8
647	-8
645	-7
642	-8
650	-9
645	-8
650	-8
642	-8
647	13
650	11
647	12
650	13
642	13
645	11
645	13
650	13
647	13
642	13
650	12
650	11
650	13
647	14
650	20
647	51
647	50
642	26
628	7
628	8
628	6
628	7
628	7
628	6
636	7
628	7
625	7
628	7
628	6
628	7
622	7
630	6
630	6
628	6
636	6
639	13
639	24
639	21
642	20
650	5
639	9
639	7
639	5
639	16
642	25
636	28
639	17
636	14
628	12
628	11
636	11
636	9
639	13
639	-8
639	-8
647	-8
650	-8
650	-8
650	-9
650	-8
645	-8
647	-9
647	-7
650	-7
647	-9
650	-8
664	-9
670	-8
676	-8
670	-7
667	-8
667	-9
670	-8
650	-8
650	-8
650	-8
647	-8
647	-8
647	-9
650	-9
645	-8
650	-8
650	-7
650	-7
650	-8
647	-7
647	-8
647	-9
647	-8
642	-8
650	-9
647	-8
645	-8
647	-8
645	-9
647	-8
647	-8
647	-8
647	6
647	11
650	12
642	12
645	13
650	13
645	13
647	12
647	13
650	13
647	13
647	12
647	12
650	11
650	13
650	12
650	18
647	11
647	5
639	11
630	7
628	7
628	8
628	7
628	7
630	6
628	8
630	7
636	7
630	7
628	7
622	7
630	7
628	5
630	7
630	7
628	19
630	15
630	18
636	17
645	16
642	16
642	189
642	5
647	17
639	6
642	5
642	17
642	19
639	15
630	11
630	11
630	10
639	11
639	11
642	-9
647	-8
650	-8
650	-8
650	-9
650	-8
647	-9
650	-7
647	-7
650	-7
650	-8
650	-8
650	-9
673	-6
670	-8
676	-9
670	-8
673	-7
667	-6
664	-8
650	-8
650	-7
645	-8
650	-8
650	-9
650	-7
647	-8
650	-8
650	-8
653	-7
650	-7
653	-8
650	-7
650	-8
647	-8
642	-8
642	-8
650	-8
647	-9
645	-8
650	-8
650	-8
650	-8
642	-8
647	-7
647	-8
642	-7
650	11
650	11
650	13
642	11
642	11
645	11
650	12
650	12
650	13
647	13
647	13
647	13
650	13
650	14
650	20
650	15
642	4
642	5
630	7
636	7
636	7
628	7
628	8
628	6
636	6
628	7
630	6
628	7
628	8
628	7
628	7
636	7
636	6
636	6
636	6
639	23
636	19
639	29
642	21
642	19
642	7
642	18
642	6
642	19
642	19
639	20
639	13
645	12
628	13
630	11
639	13
633	11
636	13
639	-8
645	-8
650	-9
650	-7
653	-7
653	-7
650	-8
650	-8
647	-7
653	-7
650	-7
650	-7
650	-7
670	-8
667	-6
676	-8
670	-7
667	-6
667	-7
664	-8
650	-8
650	-8
650	-9
650	-8
645	-8
647	-7
650	-7
645	-7
645	-8
650	-7
650	-8
650	-8
645	-8
645	-8
645	-9
647	-8
647	-8
645	-8
650	-8
647	-9
642	-8
645	-8
645	-8
642	-8
645	-8
642	-8
639	-8
647	12
650	11
642	13
647	11
647	14
645	13
645	11
650	13
650	14
650	13
650	13
647	10
650	13
650	14
650	20
647	19
642	21
639	18
630	7
628	6
628	7
628	8
639	7
636	7
628	7
628	6
628	7
630	7
628	7
628	7
628	6
630	7
628	8
628	7
628	5
630	18
639	16
639	17
639	20
642	5
639	15
650	6
642	5
645	18
642	6
642	17
636	20
642	11
628	14
630	11
630	13
636	11
639	13
642	-8
650	-9
650	-8
645	-7
650	-8
650	-9
650	-9
650	-7
650	-8
650	-8
650	-7
650	-8
642	-8
664	-8
667	-7
667	-9
670	-7
670	-7
667	-7
661	-7
647	-8
653	-9
647	-9
647	-8
647	-8
642	-9
647	-8
645	-7
650	-8
650	-8
650	-8
647	-9
647	-9
642	-8
639	-8
642	-8
642	-8
642	-8
650	-8
645	-8
647	-8
645	-9
645	-9
647	-8
647	-8
642	-8
642	8
642	11
647	11
647	11
645	13
650	12
645	14
650	11
642	13
647	13
645	13
650	13
650	11
650	13
647	15
650	21
642	6
642	6
642	6
628	7
628	8
628	7
628	6
636	7
630	6
628	8
628	8
628	7
628	5
628	7
628	6
628	6
628	7
630	7
628	8
630	6
642	5
639	20
636	23
636	20
642	6
642	24
647	5
642	18
636	18
636	23
642	20
642	19
636	11
630	13
630	11
636	11
630	11
628	12
636	-9
645	-7
645	-8
650	-9
647	-9
650	-9
650	-8
647	-7
647	-8
650	-9
647	-9
650	-8
650	-8
667	-7
673	-7
667	-8
673	-8
664	-9
667	-9
661	-9
647	-8
647	-8
650	-8
647	-7
650	-8
650	-9
653	-8
647	-9
645	-7
650	-8
650	-7
650	-7
639	-8
642	-8
642	-9
647	-9
645	-9
642	-7
647	-9
650	-9
647	-8
642	-9
650	-8
647	-8
647	-8
639	10
645	37
642	13
647	11
647	13
650	13
